ct_ab_ph_workers_camp;City Worker's Camp;Ville Le Camp Des Travailleurs;Stadt Arbeiterlager;;Campamento De Los Trabajadores Ciudad;;;;;;;;;x
ct_ab_ph_ct_nightwatch_2_desc;A Influenced City Guard Night Watch Sergeant is under construction here and will be completed in approximately 30 days.;Un Influenced City Guard Night Watch Sergeant est en construction ici et sera termin dans environ 30 jours.;Ein Influenced City Guard Night Watch Sergeant befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced City Guard Night Watch Sergeant est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_nightwatch_2g;Partially Constructed Ghouled City Guard Night Watch Commander;Partiellement construit Ghouled City Guard Night Watch Commander;Partiell Konstruiert Ghouled City Guard Night Watch Commander;;Parcialmente construida Ghouled City Guard Night Watch Commander;;;;;;;;;x
ct_ab_ph_ct_nightwatch_2g_desc;A Ghouled City Guard Night Watch Commander is under construction here and will be completed in approximately 7 days.;Un Ghouled City Guard Night Watch Commander est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled City Guard Night Watch Commander befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled City Guard Night Watch Commander est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_nightwatch_3;Partially Constructed Controlled City Guard Night Watch;Partiellement construit Controlled City Guard Night Watch;Partiell Konstruiert Controlled City Guard Night Watch;;Parcialmente construida Controlled City Guard Night Watch;;;;;;;;;x
ct_ab_ph_ct_nightwatch_3_desc;A Controlled City Guard Night Watch is under construction here and will be completed in approximately 356 days.;Un Controlled City Guard Night Watch est en construction ici et sera termin dans environ 356 jours.;Ein Controlled City Guard Night Watch befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled City Guard Night Watch est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_nightwatch_3c;Partially Constructed Conditioned City Guard Night Watch;Partiellement construit Conditioned City Guard Night Watch;Partiell Konstruiert Conditioned City Guard Night Watch;;Parcialmente construida Conditioned City Guard Night Watch;;;;;;;;;x
ct_ab_ph_ct_nightwatch_3c_desc;A Conditioned City Guard Night Watch is under construction here and will be completed in approximately 180 days.;Un Conditioned City Guard Night Watch est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned City Guard Night Watch befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned City Guard Night Watch est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_nosferatu_warrens_1;Partially Constructed Nosferatu Warrens;Partiellement construit Nosferatu Warrens;Partiell Konstruiert Nosferatu Warrens;;Parcialmente construida Nosferatu Warrens;;;;;;;;;x
ct_ab_ph_ct_nosferatu_warrens_1_desc;A Nosferatu Warrens is under construction here and will be completed in approximately 365 days.;Un Nosferatu Warrens est en construction ici et sera termin dans environ 365 jours.;Ein Nosferatu Warrens befindet sich hier im Aufbau und wird in ca. 365 Tagen abgeschlossen sein.;;A Nosferatu Warrens est en construccin aqu y se completar en aproximadamente 365 das.;;;;;;;;;x
ct_ab_ph_ct_orphanage_1;Partially Constructed Bribed Orphan;Partiellement construit Bribed Orphan;Partiell Konstruiert Bribed Orphan;;Parcialmente construida Bribed Orphan;;;;;;;;;x
ct_ab_ph_ct_orphanage_1_desc;A Bribed Orphan is under construction here and will be completed in approximately 7 days.;Un Bribed Orphan est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Orphan befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Orphan est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_orphanage_2;Partially Constructed Influenced Bully;Partiellement construit Influenced Bully;Partiell Konstruiert Influenced Bully;;Parcialmente construida Influenced Bully;;;;;;;;;x
ct_ab_ph_ct_orphanage_2_desc;A Influenced Bully is under construction here and will be completed in approximately 30 days.;Un Influenced Bully est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Bully befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Bully est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_orphanage_2g;Partially Constructed Ghouled Matron;Partiellement construit Ghouled Matron;Partiell Konstruiert Ghouled Matron;;Parcialmente construida Ghouled Matron;;;;;;;;;x
ct_ab_ph_ct_orphanage_2g_desc;A Ghouled Matron is under construction here and will be completed in approximately 7 days.;Un Ghouled Matron est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Matron befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Matron est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_orphanage_3;Partially Constructed Controlled Orphanage;Partiellement construit Controlled Orphanage;Partiell Konstruiert Controlled Orphanage;;Parcialmente construida Controlled Orphanage;;;;;;;;;x
ct_ab_ph_ct_orphanage_3_desc;A Controlled Orphanage is under construction here and will be completed in approximately 356 days.;Un Controlled Orphanage est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Orphanage befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Orphanage est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_orphanage_3c;Partially Constructed Conditioned Orphans;Partiellement construit Conditioned Orphans;Partiell Konstruiert Conditioned Orphans;;Parcialmente construida Conditioned Orphans;;;;;;;;;x
ct_ab_ph_ct_orphanage_3c_desc;A Conditioned Orphans is under construction here and will be completed in approximately 180 days.;Un Conditioned Orphans est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Orphans befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Orphans est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_papillionward_1;Partially Constructed Papillion Ward;Partiellement construit Papillion Ward;Partiell Konstruiert Papillion Ward;;Parcialmente construida Papillion Ward;;;;;;;;;x
ct_ab_ph_ct_papillionward_1_desc;A Papillion Ward is under construction here and will be completed in approximately 7 days.;Un Papillion Ward est en construction ici et sera termin dans environ 7 jours.;Ein Papillion Ward befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Papillion Ward est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_pop_1;Partially Constructed Praxis;Partiellement construit Praxis;Partiell Konstruiert Praxis;;Parcialmente construida Praxis;;;;;;;;;x
ct_ab_ph_ct_pop_1_desc;A Praxis is under construction here and will be completed in approximately 1 days.;Un Praxis est en construction ici et sera termin dans environ 1 jours.;Ein Praxis befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Praxis est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_pop_100k;Partially Constructed Population: 100k;Partiellement construit Population: 100k;Partiell Konstruiert Population: 100k;;Parcialmente construida Population: 100k;;;;;;;;;x
ct_ab_ph_ct_pop_100k_desc;A Population: 100k is under construction here and will be completed in approximately 54700 days.;Un Population: 100k est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 100k befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 100k est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_10k;Partially Constructed Population: 10k;Partiellement construit Population: 10k;Partiell Konstruiert Population: 10k;;Parcialmente construida Population: 10k;;;;;;;;;x
ct_ab_ph_ct_pop_10k_desc;A Population: 10k is under construction here and will be completed in approximately 54700 days.;Un Population: 10k est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 10k befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 10k est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_150k;Partially Constructed Population: 150k;Partiellement construit Population: 150k;Partiell Konstruiert Population: 150k;;Parcialmente construida Population: 150k;;;;;;;;;x
ct_ab_ph_ct_pop_150k_desc;A Population: 150k is under construction here and will be completed in approximately 54700 days.;Un Population: 150k est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 150k befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 150k est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_1m;Partially Constructed Population: 1m;Partiellement construit Population: 1m;Partiell Konstruiert Population: 1m;;Parcialmente construida Population: 1m;;;;;;;;;x
ct_ab_ph_ct_pop_1m_desc;A Population: 1m is under construction here and will be completed in approximately 54700 days.;Un Population: 1m est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 1m befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 1m est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_200k;Partially Constructed Population: 200k;Partiellement construit Population: 200k;Partiell Konstruiert Population: 200k;;Parcialmente construida Population: 200k;;;;;;;;;x
ct_ab_ph_ct_pop_200k_desc;A Population: 200k is under construction here and will be completed in approximately 54700 days.;Un Population: 200k est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 200k befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 200k est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_20k;Partially Constructed Population: 20k;Partiellement construit Population: 20k;Partiell Konstruiert Population: 20k;;Parcialmente construida Population: 20k;;;;;;;;;x
ct_ab_ph_ct_pop_20k_desc;A Population: 20k is under construction here and will be completed in approximately 54700 days.;Un Population: 20k est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 20k befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 20k est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_250k;Partially Constructed Population: 250k;Partiellement construit Population: 250k;Partiell Konstruiert Population: 250k;;Parcialmente construida Population: 250k;;;;;;;;;x
ct_ab_ph_ct_pop_250k_desc;A Population: 250k is under construction here and will be completed in approximately 54700 days.;Un Population: 250k est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 250k befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 250k est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_2m;Partially Constructed Population: 2m;Partiellement construit Population: 2m;Partiell Konstruiert Population: 2m;;Parcialmente construida Population: 2m;;;;;;;;;x
ct_ab_ph_ct_pop_2m_desc;A Population: 2m is under construction here and will be completed in approximately 54700 days.;Un Population: 2m est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 2m befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 2m est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_500k;Partially Constructed Population: 500k;Partiellement construit Population: 500k;Partiell Konstruiert Population: 500k;;Parcialmente construida Population: 500k;;;;;;;;;x
ct_ab_ph_ct_pop_500k_desc;A Population: 500k is under construction here and will be completed in approximately 54700 days.;Un Population: 500k est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 500k befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 500k est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_pop_50k;Partially Constructed Population: 50k;Partiellement construit Population: 50k;Partiell Konstruiert Population: 50k;;Parcialmente construida Population: 50k;;;;;;;;;x
ct_ab_ph_ct_pop_50k_desc;A Population: 50k is under construction here and will be completed in approximately 54700 days.;Un Population: 50k est en construction ici et sera termin dans environ 54700 jours.;Ein Population: 50k befindet sich hier im Aufbau und wird in ca. 54700 Tagen abgeschlossen sein.;;A Population: 50k est en construccin aqu y se completar en aproximadamente 54700 das.;;;;;;;;;x
ct_ab_ph_ct_prison_1;Partially Constructed Bribed Prisoner;Partiellement construit Bribed Prisoner;Partiell Konstruiert Bribed Prisoner;;Parcialmente construida Bribed Prisoner;;;;;;;;;x
ct_ab_ph_ct_prison_1_desc;A Bribed Prisoner is under construction here and will be completed in approximately 7 days.;Un Bribed Prisoner est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Prisoner befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Prisoner est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_prison_2;Partially Constructed Influenced Guard;Partiellement construit Influenced Guard;Partiell Konstruiert Influenced Guard;;Parcialmente construida Influenced Guard;;;;;;;;;x
ct_ab_ph_ct_prison_2_desc;A Influenced Guard is under construction here and will be completed in approximately 30 days.;Un Influenced Guard est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Guard befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Guard est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_prison_2g;Partially Constructed Ghouled Warden;Partiellement construit Ghouled Warden;Partiell Konstruiert Ghouled Warden;;Parcialmente construida Ghouled Warden;;;;;;;;;x
ct_ab_ph_ct_prison_2g_desc;A Ghouled Warden is under construction here and will be completed in approximately 7 days.;Un Ghouled Warden est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Warden befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Warden est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_prison_3;Partially Constructed Controlled Prison;Partiellement construit Controlled Prison;Partiell Konstruiert Controlled Prison;;Parcialmente construida Controlled Prison;;;;;;;;;x
ct_ab_ph_ct_prison_3_desc;A Controlled Prison is under construction here and will be completed in approximately 356 days.;Un Controlled Prison est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Prison befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Prison est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_prison_3c;Partially Constructed Conditioned Prison Gang;Partiellement construit Conditioned Prison Gang;Partiell Konstruiert Conditioned Prison Gang;;Parcialmente construida Conditioned Prison Gang;;;;;;;;;x
ct_ab_ph_ct_prison_3c_desc;A Conditioned Prison Gang is under construction here and will be completed in approximately 180 days.;Un Conditioned Prison Gang est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Prison Gang befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Prison Gang est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_slums_1;Partially Constructed Bribed Beggar;Partiellement construit Bribed Beggar;Partiell Konstruiert Bribed Beggar;;Parcialmente construida Bribed Beggar;;;;;;;;;x
ct_ab_ph_ct_slums_1_desc;A Bribed Beggar is under construction here and will be completed in approximately 7 days.;Un Bribed Beggar est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Beggar befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Beggar est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_slums_2;Partially Constructed Influenced Landlord;Partiellement construit Influenced Landlord;Partiell Konstruiert Influenced Landlord;;Parcialmente construida Influenced Landlord;;;;;;;;;x
ct_ab_ph_ct_slums_2_desc;A Influenced Landlord is under construction here and will be completed in approximately 30 days.;Un Influenced Landlord est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Landlord befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Landlord est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_slums_2g;Partially Constructed Ghouled Slumlord;Partiellement construit Ghouled Slumlord;Partiell Konstruiert Ghouled Slumlord;;Parcialmente construida Ghouled Slumlord;;;;;;;;;x
ct_ab_ph_ct_slums_2g_desc;A Ghouled Slumlord is under construction here and will be completed in approximately 7 days.;Un Ghouled Slumlord est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Slumlord befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Slumlord est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_slums_3;Partially Constructed Controlled Slum;Partiellement construit Controlled Slum;Partiell Konstruiert Controlled Slum;;Parcialmente construida Controlled Slum;;;;;;;;;x
ct_ab_ph_ct_slums_3_desc;A Controlled Slum is under construction here and will be completed in approximately 356 days.;Un Controlled Slum est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Slum befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Slum est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_slums_3c;Partially Constructed Conditioned Slumlord Gang;Partiellement construit Conditioned Slumlord Gang;Partiell Konstruiert Conditioned Slumlord Gang;;Parcialmente construida Conditioned Slumlord Gang;;;;;;;;;x
ct_ab_ph_ct_slums_3c_desc;A Conditioned Slumlord Gang is under construction here and will be completed in approximately 180 days.;Un Conditioned Slumlord Gang est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Slumlord Gang befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Slumlord Gang est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_smuggler_1;Partially Constructed Bribed Smuggler;Partiellement construit Bribed Smuggler;Partiell Konstruiert Bribed Smuggler;;Parcialmente construida Bribed Smuggler;;;;;;;;;x
ct_ab_ph_ct_smuggler_1_desc;A Bribed Smuggler is under construction here and will be completed in approximately 7 days.;Un Bribed Smuggler est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Smuggler befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Smuggler est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_smuggler_2;Partially Constructed Influenced Smuggling Ring;Partiellement construit Influenced Smuggling Ring;Partiell Konstruiert Influenced Smuggling Ring;;Parcialmente construida Influenced Smuggling Ring;;;;;;;;;x
ct_ab_ph_ct_smuggler_2_desc;A Influenced Smuggling Ring is under construction here and will be completed in approximately 30 days.;Un Influenced Smuggling Ring est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Smuggling Ring befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Smuggling Ring est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_smuggler_2g;Partially Constructed Ghouled Pirate Lord;Partiellement construit Ghouled Pirate Lord;Partiell Konstruiert Ghouled Pirate Lord;;Parcialmente construida Ghouled Pirate Lord;;;;;;;;;x
ct_ab_ph_ct_smuggler_2g_desc;A Ghouled Pirate Lord is under construction here and will be completed in approximately 7 days.;Un Ghouled Pirate Lord est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Pirate Lord befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Pirate Lord est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_smuggler_3;Partially Constructed Controlled Pirate Fleet;Partiellement construit Controlled Pirate Fleet;Partiell Konstruiert Controlled Pirate Fleet;;Parcialmente construida Controlled Pirate Fleet;;;;;;;;;x
ct_ab_ph_ct_smuggler_3_desc;A Controlled Pirate Fleet is under construction here and will be completed in approximately 356 days.;Un Controlled Pirate Fleet est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Pirate Fleet befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Pirate Fleet est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_smuggler_3c;Partially Constructed Conditioned Pirates;Partiellement construit Conditioned Pirates;Partiell Konstruiert Conditioned Pirates;;Parcialmente construida Conditioned Pirates;;;;;;;;;x
ct_ab_ph_ct_smuggler_3c_desc;A Conditioned Pirates is under construction here and will be completed in approximately 180 days.;Un Conditioned Pirates est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Pirates befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Pirates est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_streetgang_1;Partially Constructed Bribed Thief;Partiellement construit Bribed Thief;Partiell Konstruiert Bribed Thief;;Parcialmente construida Bribed Thief;;;;;;;;;x
ct_ab_ph_ct_streetgang_1_desc;A Bribed Thief is under construction here and will be completed in approximately 7 days.;Un Bribed Thief est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Thief befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Thief est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_streetgang_2;Partially Constructed Influenced Street Gang Lieutenant;Partiellement construit Influenced Street Gang Lieutenant;Partiell Konstruiert Influenced Street Gang Lieutenant;;Parcialmente construida Influenced Street Gang Lieutenant;;;;;;;;;x
ct_ab_ph_ct_streetgang_2_desc;A Influenced Street Gang Lieutenant is under construction here and will be completed in approximately 30 days.;Un Influenced Street Gang Lieutenant est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Street Gang Lieutenant befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Street Gang Lieutenant est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_streetgang_2g;Partially Constructed Ghouled Street Gang Boss;Partiellement construit Ghouled Street Gang Boss;Partiell Konstruiert Ghouled Street Gang Boss;;Parcialmente construida Ghouled Street Gang Boss;;;;;;;;;x
ct_ab_ph_ct_streetgang_2g_desc;A Ghouled Street Gang Boss is under construction here and will be completed in approximately 7 days.;Un Ghouled Street Gang Boss est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Street Gang Boss befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Street Gang Boss est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_streetgang_3;Partially Constructed Controlled Street Gang;Partiellement construit Controlled Street Gang;Partiell Konstruiert Controlled Street Gang;;Parcialmente construida Controlled Street Gang;;;;;;;;;x
ct_ab_ph_ct_streetgang_3_desc;A Controlled Street Gang is under construction here and will be completed in approximately 356 days.;Un Controlled Street Gang est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Street Gang befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Street Gang est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_streetgang_3c;Partially Constructed Conditioned Street Gang;Partiellement construit Conditioned Street Gang;Partiell Konstruiert Conditioned Street Gang;;Parcialmente construida Conditioned Street Gang;;;;;;;;;x
ct_ab_ph_ct_streetgang_3c_desc;A Conditioned Street Gang is under construction here and will be completed in approximately 180 days.;Un Conditioned Street Gang est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Street Gang befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Street Gang est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_tavern_1;Partially Constructed Bribed Drunk;Partiellement construit Bribed Drunk;Partiell Konstruiert Bribed Drunk;;Parcialmente construida Bribed Drunk;;;;;;;;;x
ct_ab_ph_ct_tavern_1_desc;A Bribed Drunk is under construction here and will be completed in approximately 7 days.;Un Bribed Drunk est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Drunk befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Drunk est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_tavern_2;Partially Constructed Influenced Bartender;Partiellement construit Influenced Bartender;Partiell Konstruiert Influenced Bartender;;Parcialmente construida Influenced Bartender;;;;;;;;;x
ct_ab_ph_ct_tavern_2_desc;A Influenced Bartender is under construction here and will be completed in approximately 30 days.;Un Influenced Bartender est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Bartender befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Bartender est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_tavern_2g;Partially Constructed Ghouled Tavern Owner;Partiellement construit Ghouled Tavern Owner;Partiell Konstruiert Ghouled Tavern Owner;;Parcialmente construida Ghouled Tavern Owner;;;;;;;;;x
ct_ab_ph_ct_tavern_2g_desc;A Ghouled Tavern Owner is under construction here and will be completed in approximately 7 days.;Un Ghouled Tavern Owner est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Tavern Owner befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Tavern Owner est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_tavern_3;Partially Constructed Controlled Tavern;Partiellement construit Controlled Tavern;Partiell Konstruiert Controlled Tavern;;Parcialmente construida Controlled Tavern;;;;;;;;;x
ct_ab_ph_ct_tavern_3_desc;A Controlled Tavern is under construction here and will be completed in approximately 356 days.;Un Controlled Tavern est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Tavern befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Tavern est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ct_ab_ph_ct_tavern_3c;Partially Constructed Conditioned Tavern;Partiellement construit Conditioned Tavern;Partiell Konstruiert Conditioned Tavern;;Parcialmente construida Conditioned Tavern;;;;;;;;;x
ct_ab_ph_ct_tavern_3c_desc;A Conditioned Tavern is under construction here and will be completed in approximately 180 days.;Un Conditioned Tavern est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Tavern befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Tavern est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ct_ab_ph_ct_tradition_akashayana_eminence_1;Partially Constructed Akashayana Recognized Court;Partiellement construit Akashayana Recognized Court;Partiell Konstruiert Akashayana Recognized Court;;Parcialmente construida Akashayana Recognized Court;;;;;;;;;x
ct_ab_ph_ct_tradition_akashayana_eminence_1_desc;A Akashayana Recognized Court is under construction here and will be completed in approximately 1 days.;Un Akashayana Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Akashayana Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Akashayana Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_tradition_argonauts_eminence_1;Partially Constructed Argonauts Recognized Court;Partiellement construit Argonauts Recognized Court;Partiell Konstruiert Argonauts Recognized Court;;Parcialmente construida Argonauts Recognized Court;;;;;;;;;x
ct_ab_ph_ct_tradition_argonauts_eminence_1_desc;A Argonauts Recognized Court is under construction here and will be completed in approximately 1 days.;Un Argonauts Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Argonauts Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Argonauts Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
